cycle_id,total_seed,size,weight,harvested,SR
17752,330120,78.31,196.13,15358.9403,4.652532503332122
17752,330120,78.31,1.61,126.07910000000001,0.03819189991518236
16047,198528,106.09,423.17,44894.1053,22.613487921099292
16047,198528,106.09,33.8,3585.8419999999996,1.8062147404900062
24777,226284,82.0,210.0,17220.0,7.609906135652543
24777,226284,82.0,36.4,2984.7999999999997,1.3190503968464407
24777,226284,62.0,458.15,28405.3,12.552942320270102
24777,226284,58.0,665.0,38570.0,17.044952360750205
24777,226284,59.0,486.2,28685.8,12.676901592688832
24777,226284,58.0,957.0,55506.0,24.52935249509466
24777,226284,58.0,236.0,13688.0,6.049035725018119
12504,100000,55.0,60.79,3343.45,3.34345
12504,100000,79.0,157.07,12408.529999999999,12.408529999999999
12504,100000,99.0,118.76,11757.24,11.75724
12504,100000,135.0,130.75,17651.25,17.651249999999997
24175,203000,63.0,512.0,32256.0,15.889655172413795
24175,203000,60.0,1200.0,72000.0,35.467980295566505
24175,203000,61.0,1361.3,83039.3,40.90605911330049
25585,32000,160.0,87.0,13920.0,43.5
23847,71008,132.0,110.0,14520.0,20.448400180261377
23847,71008,132.0,2.0,264.0,0.3717890941865705
23847,71008,103.0,521.5,53714.5,75.64570189274448
24520,200000,42.2,4166.0,175805.2,87.9026
24520,200000,42.2,4166.0,175805.2,87.9026
26775,120000,300.0,50.0,15000.0,12.5
15844,300000,50.0,2.0,100.0,0.03333333333333333
21965,270000,113.0,770.0,87010.0,32.22592592592592
27773,300000,290.0,1100.0,319000.0,106.33333333333333
16293,110000,106.0,284.0,30104.0,27.367272727272727
16293,110000,75.0,230.0,17250.0,15.681818181818183
16293,110000,56.0,136.0,7616.0,6.923636363636364
16293,110000,49.0,1265.8,62024.2,56.38563636363636
16938,320000,81.0,560.0,45360.0,14.174999999999999
16938,320000,63.0,818.0,51534.0,16.104375
16938,320000,47.0,1039.0,48833.0,15.260312500000001
16938,320000,37.0,2850.0,105450.0,32.953125
22780,160500,100.0,369.0,36900.0,22.990654205607477
22780,160500,100.0,10.0,1000.0,0.6230529595015576
22780,160500,100.0,8.0,800.0,0.4984423676012461
22780,160500,74.0,487.7,36089.799999999996,22.48585669781931
22780,160500,74.0,20.0,1480.0,0.9221183800623053
22780,160500,82.0,68.35,5604.7,3.49202492211838
22780,160500,70.0,10.0,700.0,0.43613707165109034
22780,160500,70.0,10.0,700.0,0.43613707165109034
22780,160500,70.0,6.6,462.0,0.28785046728971964
22780,160500,57.0,956.1,54497.700000000004,33.95495327102804
11808,150000,78.0,333.0,25974.0,17.316000000000003
11808,150000,65.0,550.0,35750.0,23.833333333333336
11808,150000,64.0,1245.0,79680.0,53.12
11808,150000,105.0,206.0,21630.0,14.42
17233,400000,73.0,447.62,32676.260000000002,8.169065
17233,400000,73.0,108.1,7891.299999999999,1.9728249999999998
17233,400000,73.0,447.62,32676.260000000002,8.169065
17233,400000,55.0,1194.57,65701.34999999999,16.425337499999998
17233,400000,73.0,108.1,7891.299999999999,1.9728249999999998
17233,400000,55.0,914.13,50277.15,12.569287500000002
17233,400000,73.0,112.44,8208.119999999999,2.05203
17233,400000,55.0,138.0,7590.0,1.8975
20848,588000,125.0,1594.98,199372.5,33.90688775510204
20848,588000,200.0,217.49,43498.0,7.397619047619047
20848,588000,150.0,216.0,32400.0,5.510204081632653
20848,588000,125.0,20.0,2500.0,0.4251700680272109
21485,110000,83.0,250.0,20750.0,18.863636363636363
21485,110000,61.0,270.0,16470.0,14.972727272727274
21485,110000,48.0,300.0,14400.0,13.090909090909092
21485,110000,41.0,300.0,12300.0,11.181818181818182
21485,110000,34.0,315.0,10710.0,9.736363636363636
21485,110000,28.0,1300.0,36400.0,33.09090909090909
22305,112000,100.0,570.0,57000.0,50.89285714285714
27757,424580,65.6,974.0,63894.399999999994,15.048848273588014
27757,424580,52.7,1088.0,57337.600000000006,13.504545668660795
27757,424580,44.5,4321.8,192320.1,45.296551886570256
27757,424580,47.8,1014.55,48495.49,11.421991144189551
22612,50000,105.0,71.5,7507.5,15.015
22612,50000,105.0,50.0,5250.0,10.5
16709,175000,76.4,685.86,52399.704000000005,29.942688
16709,175000,50.0,2696.0,134800.0,77.02857142857142
16709,175000,67.2,72.2,4851.84,2.7724800000000003
16709,175000,50.0,88.6,4430.0,2.531428571428571
16709,175000,67.2,8.0,537.6,0.30720000000000003
11618,115000,230.0,200.0,46000.0,40.0
24740,225000,38.2,2650.9,101264.38,45.006391111111114
24740,225000,38.2,2650.9,101264.38,45.006391111111114
21197,75000,135.0,800.0,108000.0,144.0
24178,340000,135.0,1700.0,229500.0,67.5
4239,223488,41.0,1433.03,58754.229999999996,26.289657610252004
5046,66600,200.0,32.5,6500.0,9.75975975975976
10384,70000,200.0,95.0,19000.0,27.142857142857142
18734,468640,81.9,948.11,77650.209,16.569266174462275
18734,468640,62.9,949.53,59725.437,12.744417249914648
18734,468640,44.1,1187.26,52358.166000000005,11.17236386138614
18734,468640,38.6,6090.19,235081.334,50.162456043018096
24403,400000,35.0,9500.0,332500.0,83.125
26438,150000,91.0,519.48,47272.68,31.515120000000003
15514,178178,35.77,987.45,35321.086500000005,19.82348353893298
15514,178178,35.77,10.13,362.35010000000005,0.20336410780231007
18679,100000,250.0,90.0,22500.0,22.5
22447,500000,70.0,6500.0,455000.0,91.0
4938,75000,160.0,334.0,53440.0,71.25333333333333
12558,150000,166.0,680.0,112880.0,75.25333333333334
22532,302049,203.0,194.0,39382.0,13.038281868173707
18277,290400,90.85,559.77,50855.104499999994,17.51208832644628
18277,290400,90.85,16.01,1454.5085000000001,0.5008638085399449
18277,290400,78.36,660.5,51756.78,17.8225826446281
18277,290400,78.36,37.53,2940.8508,1.0126896694214875
18277,290400,72.41,957.84,69357.1944,23.883331404958675
18277,290400,72.41,117.47,8506.0027,2.9290642906336086
4181,100000,210.0,255.0,53550.0,53.55
4181,100000,126.0,232.0,29232.0,29.232000000000003
4181,100000,100.0,8.0,800.0,0.8
15790,150000,105.0,450.0,47250.0,31.5
15790,150000,78.0,426.0,33228.0,22.152
15790,150000,105.0,450.0,47250.0,31.5
15790,150000,78.0,426.0,33228.0,22.152
15790,150000,56.0,262.0,14672.0,9.781333333333334
17325,99985,139.0,152.74,21230.86,21.23404510676602
22268,240792,124.28,102.22,12703.9016,5.275881922987474
22268,240792,124.28,51.5,6400.42,2.658070035549354
22268,240792,124.28,102.22,12703.9016,5.275881922987474
22268,240792,124.28,51.5,6400.42,2.658070035549354
24672,9820,149.0,13.86,2065.14,21.029938900203664
18753,90000,44.0,1500.0,66000.0,73.33333333333333
25692,467433,94.0,2633.0,247502.0,52.94919271852865
25692,467433,31.0,4926.0,152706.0,32.66906701067319
25692,467433,94.0,2633.0,247502.0,52.94919271852865
25692,467433,31.0,4926.0,152706.0,32.66906701067319
19049,528000,43.8,6444.0,282247.19999999995,53.45590909090908
19049,528000,43.8,10.0,438.0,0.08295454545454546
19049,528000,200.0,34.0,6800.0,1.2878787878787878
19049,528000,43.8,54.0,2365.2,0.4479545454545454
19049,528000,43.8,660.0,28907.999999999996,5.475
23121,199708,35.5,1310.0,46505.0,23.28649828749975
23121,199708,35.5,13.2,468.59999999999997,0.2346425781641196
26509,96000,333.0,7.0,2331.0,2.428125
25134,449540,79.5,892.6,70961.7,15.785402856253059
25134,449540,55.5,1188.8,65978.4,14.676869689015437
25134,449540,45.5,588.0,26754.0,5.951417004048583
25134,449540,45.0,3994.0,179730.0,39.98086933309605
25134,449540,45.0,110.0,4950.0,1.1011255950527206
25134,449540,45.0,30.0,1350.0,0.3003069804689238
25134,449540,45.0,50.0,2250.0,0.500511634114873
27205,125000,160.0,360.0,57600.0,46.08
27205,125000,110.0,130.0,14300.0,11.44
27205,125000,165.0,250.0,41250.0,33.0
27205,125000,110.0,130.0,14300.0,11.44
27205,125000,86.0,173.0,14878.0,11.9024
27205,125000,134.0,139.0,18626.0,14.9008
20977,213287,60.2,402.0,24200.4,11.346401796640208
20977,213287,45.6,482.1,21983.760000000002,10.307126078945272
20977,213287,35.0,321.44,11250.4,5.27477061424278
20977,213287,32.1,2716.8,87209.28000000001,40.88823041254273
28289,25000,200.0,100.0,20000.0,80.0
20610,240000,134.64,257.3,34642.871999999996,14.434529999999999
20610,240000,107.58,815.46,87727.1868,36.5529945
20610,240000,215.0,21.8,4687.0,1.9529166666666666
26048,50000,166.0,8.0,1328.0,2.656
26048,50000,166.0,80.0,13280.0,26.56
26048,50000,100.0,31.5,3150.0,6.3
26048,50000,100.0,225.0,22500.0,45.0
19637,224000,228.0,860.0,196080.0,87.53571428571428
19072,315000,139.2,524.86,73060.512,23.193813333333335
19072,315000,139.2,1.99,277.008,0.08793904761904761
19072,315000,98.69,787.87,77754.8903,24.68409215873016
19072,315000,98.69,14.01,1382.6469,0.43893552380952383
19072,315000,84.1,1949.4,163944.54,52.045885714285724
19072,315000,84.1,66.5,5592.65,1.7754444444444444
24670,9820,149.0,16.63,2477.87,25.232892057026472
8139,200000,150.0,109.0,16350.0,8.175
8139,200000,150.0,15.0,2250.0,1.125
16275,450000,500.0,870.0,435000.0,96.66666666666667
16394,562600,73.0,4919.3,359108.9,63.83023462495557
16394,562600,150.0,322.6,48390.0,8.601137575542126
16394,562600,150.0,22.49,3373.4999999999995,0.5996267330252398
16394,562600,73.0,190.0,13870.0,2.4653394952008534
16394,562600,73.0,48.93,3571.89,0.6348897973693565
16394,562600,150.0,39.55,5932.5,1.0544792036971204
23127,409400,102.0,951.7,97073.40000000001,23.71113825109917
23127,409400,72.0,945.35,68065.2,16.625598436736688
23127,409400,66.0,1303.13,86006.58,21.007957987298486
23127,409400,38.0,508.33,19316.54,4.718255984367367
23127,409400,26.6,972.45,25867.170000000002,6.318312164142648
27972,516030,65.0,3847.0,250055.0,48.457454023990856
27972,516030,51.0,2341.0,119391.0,23.13644555549096
24574,153192,91.25,867.2,79132.0,51.65543892631469
24574,153192,91.25,91.34,8334.775,5.440737766985221
24770,208280,146.0,118.9,17359.4,8.334645669291339
24770,208280,92.0,229.2,21086.399999999998,10.124063760322642
24770,208280,68.0,279.12,18980.16,9.112809679277895
24770,208280,53.1,1243.7,66040.47,31.70754273093912
24770,208280,70.0,36.8,2576.0,1.2367966199347034
25945,300000,40.0,2000.0,80000.0,26.666666666666668
25945,300000,36.0,3000.0,108000.0,36.0
23686,275000,21.6,2694.0,58190.4,21.160145454545454
23686,275000,21.6,2694.0,58190.4,21.160145454545454
15495,184676,126.62,202.84,25683.6008,13.907384175529033
16712,175000,74.07,711.3,52685.990999999995,30.106280571428567
16712,175000,74.07,2.34,173.32379999999998,0.09904217142857141
16712,175000,74.07,5.0,370.34999999999997,0.21162857142857142
16712,175000,74.07,5.0,370.34999999999997,0.21162857142857142
16712,175000,48.4,2847.95,137840.78,78.76616
16712,175000,48.4,20.62,998.008,0.5702902857142857
16712,175000,48.4,74.0,3581.6,2.0466285714285712
16712,175000,48.4,4.0,193.6,0.11062857142857141
16712,175000,48.4,25.0,1210.0,0.6914285714285714
16712,175000,48.4,10.0,484.0,0.2765714285714286
20184,60000,99.0,142.0,14058.0,23.43
20184,60000,77.0,78.0,6006.0,10.01
20184,60000,53.0,250.0,13250.0,22.083333333333332
28396,200000,36.0,7000.0,252000.0,126.0
26480,361251,85.0,491.5,41777.5,11.564673869414895
26480,361251,63.6,700.0,44520.0,12.323841318086316
26480,361251,63.9,42.35,2706.165,0.7491093450260345
26480,361251,90.0,102.4,9216.0,2.5511348065472483
26480,361251,63.9,1709.8,109256.22,30.2438526121727
26480,361251,60.0,244.2,14652.0,4.055905727596602
24053,325000,146.0,1558.38,227523.48,70.00722461538462
24053,325000,205.0,119.4,24477.0,7.5313846153846145
24300,400000,129.0,357.0,46053.0,11.51325
24300,400000,119.0,635.0,75565.0,18.89125
24300,400000,90.0,568.0,51120.0,12.78
24300,400000,83.0,1281.0,106323.0,26.58075
11797,100000,178.0,100.0,17800.0,17.8
11797,100000,110.0,330.0,36300.0,36.3
15462,113400,83.0,783.0,64989.0,57.30952380952381
22184,150000,210.0,240.0,50400.0,33.6
15940,180000,10.0,0.0,0.0,0.0
15940,180000,517.0,107.0,55319.0,30.732777777777777
28835,400000,101.2,773.9,78318.68,19.57967
28835,400000,78.2,900.5,70419.1,17.604775
28835,400000,55.6,983.0,54654.8,13.6637
28835,400000,42.0,1563.0,65646.0,16.4115
27428,270000,83.0,3350.0,278050.0,102.98148148148147
27689,60000,130.0,130.0,16900.0,28.166666666666668
27689,60000,80.0,600.0,48000.0,80.0
17727,408400,109.33,314.3,34362.419,8.413912585700293
17727,408400,109.33,1.47,160.7151,0.03935237512242899
17727,408400,85.64,293.25,25113.93,6.1493462291870715
17727,408400,85.64,2.69,230.3716,0.05640832517140059
17727,408400,66.5,5081.17,337897.805,82.73697477962781
17727,408400,66.5,289.45,19248.425,4.713130509304603
20660,325000,91.0,692.18,62988.38,19.38104
20660,325000,170.0,4.57,776.9000000000001,0.23904615384615388
20660,325000,91.0,0.39,35.49,0.010920000000000001
20660,325000,91.0,0.11,10.01,0.00308
20660,325000,74.0,659.31,48788.939999999995,15.011981538461535
20660,325000,160.0,0.96,153.6,0.04726153846153846
20660,325000,54.0,519.35,28044.9,8.6292
20660,325000,140.0,0.91,127.4,0.039200000000000006
20660,325000,54.0,4.08,220.32,0.06779076923076922
20660,325000,49.0,445.48,21828.52,6.716467692307693
20660,325000,49.0,8.81,431.69,0.1328276923076923
20660,325000,46.0,2039.88,93834.48000000001,28.8721476923077
20660,325000,71.0,132.71,9422.41,2.8992030769230768
20660,325000,46.0,226.11,10401.060000000001,3.2003261538461545
12343,76000,120.0,80.0,9600.0,12.631578947368421
12343,76000,130.0,100.0,13000.0,17.105263157894736
12343,76000,200.0,121.5,24300.0,31.973684210526315
12343,76000,100.0,72.5,7250.0,9.539473684210527
22990,560000,110.0,1700.0,187000.0,33.39285714285714
13112,128000,92.0,991.03,91174.76,71.23028124999999
16216,130000,72.0,260.0,18720.0,14.399999999999999
16216,130000,94.0,300.0,28200.0,21.69230769230769
16216,130000,130.0,110.0,14300.0,11.0
16624,34000,80.0,28.12,2249.6,6.616470588235295
16624,34000,42.0,40.0,1680.0,4.941176470588235
16624,34000,80.0,17.0,1360.0,4.0
16624,34000,42.0,866.56,36395.52,107.0456470588235
25019,300000,66.88,294.0,19662.719999999998,6.554239999999998
25019,300000,62.0,1403.0,86986.0,28.995333333333335
27282,27500,142.0,62.95,8938.9,32.5050909090909
27282,27500,94.2,67.6,6367.92,23.15607272727273
27282,27500,68.0,111.0,7548.0,27.447272727272725
17032,35100,118.0,90.0,10620.0,30.256410256410255
17032,35100,118.0,90.0,10620.0,30.256410256410255
17032,35100,47.0,448.0,21056.0,59.988603988603984
17032,35100,118.0,91.0,10738.0,30.592592592592595
9094,250000,135.0,1.0,135.0,0.054
9094,250000,135.0,223.49,30171.15,12.06846
9094,250000,85.2,408.68,34819.536,13.927814399999999
9094,250000,85.2,0.66,56.232000000000006,0.022492800000000004
9094,250000,68.66,460.2,31597.332,12.6389328
9094,250000,68.66,4.69,322.0154,0.12880616
9094,250000,49.866,1783.4,88931.02440000001,35.57240976
9094,250000,49.866,68.46,3413.8263599999996,1.3655305439999998
4241,213316,37.0,1147.79,42468.229999999996,19.908600386281382
12860,634210,69.59,9041.36,629188.2424000001,99.20818694123399
26552,50000,270.0,300.0,81000.0,162.0
20269,350000,200.0,1500.0,300000.0,85.71428571428571
15682,200000,99.0,400.0,39600.0,19.8
22355,360000,76.0,2780.0,211280.0,58.68888888888889
23297,250000,36.9,3000.0,110700.0,44.28
19369,365310,78.74,624.22,49151.0828,13.454622868248883
19369,365310,78.74,18.68,1470.8631999999998,0.40263425583750784
19369,365310,65.33,2480.69,162063.4777,44.3632743970874
19369,365310,65.33,93.75,6124.6875,1.6765726369384906
19369,365310,65.33,21.0,1371.93,0.3755522706742219
19691,372000,146.7,264.0,38728.799999999996,10.410967741935483
19691,372000,106.3,292.0,31039.6,8.343978494623656
19691,372000,87.7,2531.65,222025.70500000002,59.68432930107528
16424,100000,10.0,0.0,0.0,0.0
16424,100000,74.0,200.0,14800.0,14.799999999999999
10241,80000,72.0,276.0,19872.0,24.84
10241,80000,67.0,750.0,50250.0,62.81250000000001
22534,216621,244.0,390.0,95160.0,43.92925893611423
26476,369096,86.0,711.0,61146.0,16.566421743936537
26476,369096,60.0,590.8,35448.0,9.604005461993628
26476,369096,52.0,245945.0,12789140.0,3464.9901380670613
26476,369096,52.0,70.0,3640.0,0.9861932938856016
26476,369096,100.0,110.9,11090.0,3.0046383596679456
25375,36000,357.0,79.45,28363.65,78.78791666666667
25375,36000,300.0,1.0,300.0,0.8333333333333334
17456,150000,100.0,2000.0,200000.0,133.33333333333331
27696,325000,130.0,1611.93,209550.9,64.4772
27696,325000,130.0,1611.93,209550.9,64.4772
27696,325000,300.0,28.54,8562.0,2.6344615384615384
27696,325000,130.0,1611.93,209550.9,64.4772
27696,325000,130.0,28.54,3710.2,1.1416
27696,325000,130.0,3.0,390.0,0.12
27696,325000,130.0,32.0,4160.0,1.28
27696,325000,130.0,18.0,2340.0,0.72
27696,325000,130.0,18.0,2340.0,0.72
10000,100000,220.0,360.0,79200.0,79.2
18754,100000,63.3,523.0,33105.9,33.1059
12597,25000,260.0,117.0,30420.0,121.68
25445,80000,120.0,129.0,15480.0,19.35
17631,300000,21.2,3454.0,73224.8,24.408266666666666
27549,85435,129.0,251.58,32453.820000000003,37.986562884063915
27549,85435,60.68,167.88,10186.9584,11.923635980570022
27549,85435,62.3,174.94,10898.761999999999,12.756788201556738
27549,85435,70.0,27.15,1900.5,2.2244981564932402
12705,120000,107.0,510.0,54570.0,45.475
12705,120000,64.0,528.0,33792.0,28.16
12705,120000,31.0,431.0,13361.0,11.134166666666667
12705,120000,61.0,5.0,305.0,0.25416666666666665
12705,120000,30.0,23.0,690.0,0.575
12705,120000,61.0,5.0,305.0,0.25416666666666665
22306,50000,200.0,150.0,30000.0,60.0
24041,325000,121.0,1103.83,133563.43,41.096439999999994
24041,325000,250.0,246.04,61510.0,18.926153846153845
19629,50000,134.0,100.0,13400.0,26.8
19629,50000,113.0,250.0,28250.0,56.49999999999999
25338,218400,83.0,388.0,32204.0,14.745421245421245
25338,218400,83.0,58.6,4863.8,2.227014652014652
25338,218400,57.0,431.18,24577.260000000002,11.253324175824178
25338,218400,57.0,25.24,1438.6799999999998,0.6587362637362637
25338,218400,56.0,1427.9,79962.40000000001,36.61282051282051
25338,218400,56.0,142.0,7952.0,3.6410256410256405
9093,312500,119.0,1.0,119.0,0.038079999999999996
9093,312500,119.0,300.01,35701.19,11.4243808
9093,312500,85.87,553.08,47492.979600000006,15.197753472000002
9093,312500,85.87,0.66,56.674200000000006,0.018135744000000002
9093,312500,68.89,605.53,41714.9617,13.348787744
9093,312500,68.89,4.69,323.0941,0.103390112
9093,312500,52.758,2649.9,139803.4242,44.73709574400001
9093,312500,52.758,76.53,4037.5697400000004,1.2920223168
14223,374000,98.2,1115.0,109493.0,29.27620320855615
14223,374000,85.2,672.3,57279.96,15.315497326203209
14223,374000,65.0,809.5,52617.5,14.068850267379679
14223,374000,54.7,3213.3,175767.51,46.99666042780749
27020,140000,140.0,105.0,14700.0,10.5
24396,700000,280.0,217.14,60799.2,8.6856
24396,700000,280.0,145.08,40622.4,5.8032
24396,700000,250.0,1030.0,257500.0,36.78571428571429
24396,700000,250.0,227.2,56800.0,8.114285714285714
10759,120000,57.0,418.0,23826.0,19.855
